Cus.ID,Date,Cus. Location,Age,Gender,Mobile Name,Sell Price,Does he/she Come from Facebook Page?,Does he/she Followed Our Page?,Did he/she buy any mobile before?,Did he/she hear of our shop before?,
6407,30-12-2024,Outside Rangamati,23,F,iQOO Neo 9 Pro 5G 12/256,22308,Yes,No,No,Yes,
6408,30-12-2024,Outside Rangamati,24,F,R-70 Turbo 5G 6/128,20823,No,Yes,No,Yes,
6409,30-12-2024,Rangamati Sadar,23,M,iQOO Neo 9 Pro 5G 12/256,40230,No,No,Yes,Yes,
6410,30-12-2024,Inside Rangamati,29,M,R-70 Turbo 5G 6/128,21008,No,No,No,No,
6411,30-12-2024,Inside Rangamati,34,M,Redmi Note 12 Pro 8/128,19831,Yes,No,Yes,Yes,
6412,30-12-2024,Rangamati Sadar,29,M,Pixel 7a 8/128,20672,No,Yes,No,Yes,
6413,30-12-2024,Inside Rangamati,40,F,Vivo Y200 5G 6/128,15128,No,Yes,Yes,Yes,
6414,30-12-2024,Rangamati Sadar,50,M,iQOO Z7 5G 6/128,15388,Yes,No,No,No,
6415,30-12-2024,Outside Rangamati,26,F,iQOO Z7 5G 6/128,20900,No,No,No,No,
6416,30-12-2024,Outside Rangamati,38,F,iPhone 16 Pro 256GB,31311,No,No,No,Yes,
6417,30-12-2024,Rangamati Sadar,49,M,Galaxy A55 5G 8/128,24460,No,No,No,Yes,
6418,30-12-2024,Outside Rangamati,31,F,Moto G85 5G 8/128,26144,Yes,Yes,No,No,
6419,30-12-2024,Outside Rangamati,23,F,Galaxy M35 5G 8/128,22121,No,No,No,No,
6420,30-12-2024,Outside Rangamati,37,F,iQOO Z7 5G 6/128,26893,No,Yes,Yes,No,
6421,30-12-2024,Outside Rangamati,34,M,Note 11S 6/128,25998,No,Yes,No,Yes,
6422,30-12-2024,Outside Rangamati,40,F,Pixel 8 Pro 12/256,21253,No,Yes,No,No,
6423,30-12-2024,Inside Rangamati,37,F,iQOO Z7 5G 6/128,13368,No,No,Yes,Yes,
6424,30-12-2024,Inside Rangamati,30,F,Pixel 8 Pro 12/256,22778,Yes,Yes,No,No,
6425,30-12-2024,Inside Rangamati,34,M,iPhone 16 Pro Max 1TB,16555,No,No,No,No,
6426,31-12-2024,Rangamati Sadar,48,M,R-70 Turbo 5G 6/128,17571,No,No,No,Yes,
6427,31-12-2024,Outside Rangamati,45,F,iPhone 16 Pro Max 1TB,23049,No,Yes,Yes,Yes,
6428,31-12-2024,Inside Rangamati,22,F,Narzo N53 4/64,12716,No,No,Yes,Yes,
6429,31-12-2024,Outside Rangamati,42,M,Moto G85 5G 8/128,26135,No,Yes,Yes,Yes,
6430,31-12-2024,Inside Rangamati,25,M,Vivo T3x 5G 8/128,26130,No,No,No,No,
6431,31-12-2024,Inside Rangamati,37,F,Note 11S 6/128,23301,No,No,Yes,Yes,
6432,31-12-2024,Rangamati Sadar,18,F,Galaxy A55 5G 8/128,24794,No,Yes,No,Yes,
6433,31-12-2024,Rangamati Sadar,26,F,iQOO Z7 5G 6/128,20801,Yes,No,No,No,
6434,31-12-2024,Inside Rangamati,40,M,iPhone 16 Pro 256GB,71610,No,No,No,No,
6435,31-12-2024,Rangamati Sadar,39,M,Redmi Note 12 Pro 8/128,13822,No,Yes,No,Yes,
6436,31-12-2024,Outside Rangamati,24,M,Galaxy A55 5G 8/128,15692,Yes,No,No,Yes,
6437,31-12-2024,Rangamati Sadar,20,M,Galaxy A55 5G 8/128,26827,No,Yes,Yes,No,
6438,31-12-2024,Inside Rangamati,38,F,Pixel 8 Pro 12/256,24757,No,No,Yes,Yes,
6439,31-12-2024,Rangamati Sadar,23,F,iPhone 16 Pro Max 1TB,64463,Yes,No,No,Yes,
6440,31-12-2024,Inside Rangamati,32,F,iQOO Z7 5G 6/128,25886,Yes,No,No,Yes,
6441,31-12-2024,Rangamati Sadar,44,M,R-70 Turbo 5G 6/128,16045,Yes,Yes,No,Yes,
6442,31-12-2024,Outside Rangamati,43,M,Pixel 8 Pro 12/256,19512,Yes,Yes,No,Yes,
6443,31-12-2024,Rangamati Sadar,35,M,iPhone 16 Pro 256GB,25247,No,Yes,Yes,Yes,
6444,31-12-2024,Outside Rangamati,22,F,Galaxy S24 Ultra 12/256,54103,No,No,No,No,
6445,31-12-2024,Rangamati Sadar,33,F,iQOO Neo 9 Pro 5G 12/256,24662,Yes,Yes,No,Yes,
6446,31-12-2024,Inside Rangamati,28,F,Note 11S 6/128,18227,Yes,Yes,No,No,
6447,31-12-2024,Outside Rangamati,23,F,Moto G85 5G 8/128,24367,Yes,No,No,Yes,
6448,31-12-2024,Inside Rangamati,19,M,Moto G85 5G 8/128,24737,Yes,Yes,No,No,
6449,31-12-2024,Outside Rangamati,31,M,Moto G85 5G 8/128,26253,Yes,No,No,Yes,
6450,31-12-2024,Rangamati Sadar,27,F,Narzo N53 4/64,13364,Yes,Yes,No,No,
6451,31-12-2024,Rangamati Sadar,27,M,R-70 Turbo 5G 6/128,15743,No,No,No,No,
6452,31-12-2024,Rangamati Sadar,44,F,iPhone 16 Pro 256GB,63917,No,Yes,Yes,Yes,
6453,31-12-2024,Outside Rangamati,29,M,R-70 Turbo 5G 6/128,24172,Yes,No,No,Yes,
6454,31-12-2024,Inside Rangamati,50,M,Pixel 7a 8/128,44108,No,No,No,No,
6455,31-12-2024,Inside Rangamati,48,F,iQOO Z7 5G 6/128,20729,Yes,No,No,Yes,
6456,31-12-2024,Outside Rangamati,45,M,R-70 Turbo 5G 6/128,25816,No,No,No,Yes,
6457,01-01-2025,Rangamati Sadar,46,F,R-70 Turbo 5G 6/128,24355,No,No,No,No,
6458,01-01-2025,Inside Rangamati,43,M,Galaxy M35 5G 8/128,26255,Yes,No,No,Yes,
6459,01-01-2025,Rangamati Sadar,45,M,Pixel 8 Pro 12/256,16425,Yes,No,No,Yes,
6460,01-01-2025,Outside Rangamati,43,M,iQOO Neo 9 Pro 5G 12/256,19925,Yes,Yes,No,Yes,
6461,01-01-2025,Inside Rangamati,20,M,Moto G85 5G 8/128,22944,No,No,No,Yes,
6462,01-01-2025,Inside Rangamati,43,M,Vivo T3x 5G 8/128,23322,No,No,No,Yes,
6463,01-01-2025,Inside Rangamati,34,M,iQOO Z7 5G 6/128,20275,No,No,Yes,Yes,
6464,01-01-2025,Rangamati Sadar,23,M,iQOO Z7 5G 6/128,20809,No,Yes,No,Yes,
6465,01-01-2025,Inside Rangamati,46,M,Moto G85 5G 8/128,26692,No,Yes,No,Yes,
6466,01-01-2025,Outside Rangamati,46,M,R-70 Turbo 5G 6/128,20699,No,Yes,No,Yes,
6467,01-01-2025,Rangamati Sadar,44,F,Pixel 8 Pro 12/256,50771,Yes,Yes,No,Yes,
6468,01-01-2025,Rangamati Sadar,29,M,Moto G85 5G 8/128,26525,Yes,Yes,Yes,Yes,
6469,01-01-2025,Rangamati Sadar,19,M,iQOO Neo 9 Pro 5G 12/256,17915,Yes,Yes,Yes,Yes,
6470,01-01-2025,Rangamati Sadar,30,F,Vivo Y200 5G 6/128,23873,No,Yes,No,No,
6471,01-01-2025,Inside Rangamati,31,F,Pixel 8 Pro 12/256,23211,No,No,No,No,
6472,01-01-2025,Inside Rangamati,27,F,Redmi Note 12 Pro 8/128,27734,No,No,No,No,
6473,01-01-2025,Inside Rangamati,37,F,iQOO Z7 5G 6/128,20230,No,No,No,No,
6474,01-01-2025,Outside Rangamati,38,F,Vivo T3x 5G 8/128,22186,No,Yes,Yes,Yes,
6475,01-01-2025,Inside Rangamati,50,F,Narzo N53 4/64,25039,No,No,Yes,Yes,
6476,01-01-2025,Rangamati Sadar,22,M,R-70 Turbo 5G 6/128,21267,No,Yes,Yes,Yes,
6477,01-01-2025,Outside Rangamati,49,F,Galaxy M35 5G 8/128,24222,Yes,No,No,Yes,
6478,01-01-2025,Inside Rangamati,31,M,Note 11S 6/128,18276,No,No,Yes,No,
6479,01-01-2025,Inside Rangamati,35,F,R-70 Turbo 5G 6/128,17014,No,No,No,Yes,
6480,01-01-2025,Rangamati Sadar,36,M,iPhone 16 Pro 256GB,14113,No,No,Yes,Yes,
6481,01-01-2025,Inside Rangamati,24,F,Moto G85 5G 8/128,24446,No,Yes,No,Yes,
6482,01-01-2025,Inside Rangamati,18,M,Galaxy M35 5G 8/128,18859,No,Yes,Yes,No,
6483,02-01-2025,Inside Rangamati,41,F,Note 14 Pro 5G 8/256,36229,Yes,No,Yes,Yes,
6484,02-01-2025,Inside Rangamati,48,F,Narzo N53 4/64,15351,No,No,Yes,No,
6485,02-01-2025,Inside Rangamati,36,M,Narzo N53 4/64,13297,No,Yes,No,Yes,
6486,02-01-2025,Inside Rangamati,25,M,Galaxy M35 5G 8/128,16931,No,Yes,Yes,Yes,
6487,02-01-2025,Rangamati Sadar,18,M,Note 14 Pro 5G 8/256,36216,Yes,Yes,No,No,
6488,02-01-2025,Inside Rangamati,48,F,iPhone 16 Pro Max 1TB,24279,No,No,No,Yes,
6489,02-01-2025,Outside Rangamati,39,F,Moto G85 5G 8/128,22554,No,No,No,No,
6490,02-01-2025,Inside Rangamati,49,M,Note 14 Pro 5G 8/256,13271,No,No,No,No,
6491,02-01-2025,Rangamati Sadar,27,M,Note 11S 6/128,22385,Yes,Yes,No,No,
6492,02-01-2025,Inside Rangamati,40,F,Redmi Note 12 Pro 8/128,21722,Yes,Yes,No,No,
6493,02-01-2025,Inside Rangamati,44,M,Galaxy A55 5G 8/128,18804,No,No,No,No,
6494,02-01-2025,Outside Rangamati,21,M,Moto G85 5G 8/128,26110,Yes,Yes,Yes,No,
6495,02-01-2025,Rangamati Sadar,34,M,Pixel 7a 8/128,23025,No,No,No,Yes,
6496,02-01-2025,Inside Rangamati,49,F,Moto G85 5G 8/128,20429,No,No,Yes,No,
6497,02-01-2025,Inside Rangamati,47,M,Pixel 7a 8/128,14322,No,Yes,No,No,
6498,02-01-2025,Rangamati Sadar,39,M,Narzo N53 4/64,13599,No,No,No,Yes,
6499,02-01-2025,Outside Rangamati,27,M,Vivo Y200 5G 6/128,25327,No,Yes,No,Yes,
6500,02-01-2025,Inside Rangamati,27,F,Redmi Note 12 Pro 8/128,14683,No,No,No,Yes,
6501,02-01-2025,Outside Rangamati,42,F,Galaxy S24 Ultra 12/256,25967,Yes,Yes,No,Yes,
6502,02-01-2025,Rangamati Sadar,50,M,iPhone 16 Pro Max 1TB,15436,Yes,Yes,No,No,
6503,02-01-2025,Outside Rangamati,36,M,Pixel 8 Pro 12/256,48337,No,Yes,Yes,Yes,
6504,02-01-2025,Outside Rangamati,43,F,Redmi Note 12 Pro 8/128,13063,Yes,Yes,No,Yes,
6505,02-01-2025,Outside Rangamati,35,F,Galaxy A55 5G 8/128,14030,Yes,No,No,Yes,
6506,02-01-2025,Inside Rangamati,22,F,Redmi Note 12 Pro 8/128,27302,No,No,No,No,
6507,02-01-2025,Outside Rangamati,18,M,Moto G85 5G 8/128,26278,Yes,Yes,Yes,Yes,
6508,02-01-2025,Outside Rangamati,40,F,Note 14 Pro 5G 8/256,36266,Yes,No,No,Yes,
6509,02-01-2025,Rangamati Sadar,22,F,Pixel 7a 8/128,19322,No,No,No,Yes,
6510,02-01-2025,Rangamati Sadar,29,M,Galaxy A55 5G 8/128,21682,Yes,No,No,Yes,
6511,02-01-2025,Inside Rangamati,22,F,Galaxy A55 5G 8/128,39714,No,No,Yes,Yes,
6512,02-01-2025,Rangamati Sadar,39,F,iPhone 16 Pro 256GB,35966,No,No,Yes,Yes,
6513,02-01-2025,Inside Rangamati,49,F,Pixel 8 Pro 12/256,14204,Yes,Yes,No,No,
6514,02-01-2025,Inside Rangamati,44,F,R-70 Turbo 5G 6/128,24307,Yes,No,No,Yes,
6515,02-01-2025,Rangamati Sadar,24,M,Note 11S 6/128,25988,No,Yes,No,Yes,
6516,02-01-2025,Rangamati Sadar,48,F,iQOO Z7 5G 6/128,20649,Yes,No,No,No,
6517,02-01-2025,Inside Rangamati,27,F,Redmi Note 12 Pro 8/128,25300,No,No,No,Yes,
6518,02-01-2025,Outside Rangamati,31,M,Moto G85 5G 8/128,26257,No,No,No,Yes,
6519,02-01-2025,Inside Rangamati,37,F,Vivo T3x 5G 8/128,19036,No,No,Yes,Yes,
6520,02-01-2025,Outside Rangamati,49,F,Pixel 8 Pro 12/256,21272,No,No,No,Yes,
6521,02-01-2025,Outside Rangamati,46,F,Redmi Note 12 Pro 8/128,12787,No,No,No,Yes,
6522,03-01-2025,Outside Rangamati,43,M,iQOO Z7 5G 6/128,20803,Yes,No,Yes,No,
6523,03-01-2025,Rangamati Sadar,18,F,Vivo T3x 5G 8/128,26172,No,No,No,Yes,
6524,03-01-2025,Rangamati Sadar,42,M,Redmi Note 12 Pro 8/128,27973,No,Yes,No,No,
6525,03-01-2025,Inside Rangamati,36,M,Pixel 8 Pro 12/256,17899,No,Yes,Yes,No,
6526,03-01-2025,Rangamati Sadar,23,F,Galaxy A55 5G 8/128,21075,No,Yes,Yes,Yes,
6527,03-01-2025,Inside Rangamati,30,F,Note 11S 6/128,17453,No,Yes,No,Yes,
6528,03-01-2025,Outside Rangamati,34,M,Moto G85 5G 8/128,19588,No,Yes,Yes,Yes,
6529,03-01-2025,Rangamati Sadar,48,F,Redmi Note 12 Pro 8/128,17289,Yes,No,No,No,
6530,03-01-2025,Rangamati Sadar,35,F,Galaxy M35 5G 8/128,26405,Yes,Yes,Yes,No,
6531,03-01-2025,Rangamati Sadar,26,F,Note 14 Pro 5G 8/256,15697,No,Yes,No,Yes,
6532,03-01-2025,Outside Rangamati,47,M,iQOO Z7 5G 6/128,18539,No,Yes,No,Yes,
6533,03-01-2025,Rangamati Sadar,48,F,Vivo T3x 5G 8/128,26078,No,No,No,Yes,
6534,03-01-2025,Inside Rangamati,26,F,Moto G85 5G 8/128,26502,No,Yes,No,No,
6535,03-01-2025,Outside Rangamati,36,M,Vivo T3x 5G 8/128,26182,Yes,Yes,No,Yes,
6536,03-01-2025,Rangamati Sadar,26,M,R-70 Turbo 5G 6/128,24838,Yes,Yes,No,No,
6537,03-01-2025,Rangamati Sadar,33,F,Note 11S 6/128,19055,No,No,No,No,
6538,03-01-2025,Outside Rangamati,24,F,Redmi Note 12 Pro 8/128,27966,Yes,No,No,Yes,
6539,03-01-2025,Outside Rangamati,41,M,Moto G85 5G 8/128,26267,No,Yes,No,Yes,
6540,03-01-2025,Rangamati Sadar,23,M,Galaxy M35 5G 8/128,21103,No,Yes,No,Yes,
6541,03-01-2025,Outside Rangamati,21,F,iPhone 16 Pro Max 1TB,19622,Yes,No,No,Yes,
6542,04-01-2025,Inside Rangamati,33,M,iPhone 16 Pro Max 1TB,22213,No,No,No,Yes,
6543,04-01-2025,Rangamati Sadar,40,M,iPhone 16 Pro 256GB,16307,Yes,No,No,Yes,
6544,04-01-2025,Rangamati Sadar,22,M,Galaxy M35 5G 8/128,25538,Yes,Yes,No,No,
6545,04-01-2025,Outside Rangamati,42,M,Moto G85 5G 8/128,17655,Yes,No,No,No,
6546,04-01-2025,Outside Rangamati,33,F,Galaxy A55 5G 8/128,13929,Yes,No,No,Yes,
6547,04-01-2025,Inside Rangamati,45,M,Pixel 8 Pro 12/256,56689,No,No,No,No,
6548,04-01-2025,Rangamati Sadar,36,M,Galaxy A55 5G 8/128,16628,No,No,Yes,Yes,
6549,04-01-2025,Outside Rangamati,49,F,Galaxy M35 5G 8/128,20946,Yes,Yes,No,No,
6550,04-01-2025,Outside Rangamati,23,M,Galaxy M35 5G 8/128,26353,No,Yes,No,No,
6551,04-01-2025,Rangamati Sadar,46,M,iPhone 16 Pro Max 1TB,57315,No,Yes,No,No,
6552,04-01-2025,Inside Rangamati,43,F,Vivo Y200 5G 6/128,16238,Yes,No,Yes,No,
6553,04-01-2025,Rangamati Sadar,28,M,iQOO Z7 5G 6/128,19774,No,No,No,Yes,
6554,04-01-2025,Outside Rangamati,24,F,Pixel 8 Pro 12/256,15653,Yes,No,No,No,
6555,04-01-2025,Outside Rangamati,29,F,iPhone 16 Pro 256GB,39956,No,No,No,No,
6556,04-01-2025,Outside Rangamati,31,M,Note 11S 6/128,17360,No,Yes,Yes,No,
6557,04-01-2025,Rangamati Sadar,40,F,Pixel 7a 8/128,14636,No,Yes,Yes,No,
6558,04-01-2025,Rangamati Sadar,33,F,Pixel 7a 8/128,23697,Yes,Yes,Yes,Yes,
6559,04-01-2025,Rangamati Sadar,22,F,iPhone 16 Pro 256GB,18992,No,No,Yes,Yes,
6560,04-01-2025,Outside Rangamati,50,M,Note 14 Pro 5G 8/256,21045,No,No,No,Yes,
6561,04-01-2025,Rangamati Sadar,19,F,R-70 Turbo 5G 6/128,26894,No,No,No,Yes,
6562,04-01-2025,Rangamati Sadar,40,M,Pixel 7a 8/128,25672,Yes,Yes,Yes,No,
6563,04-01-2025,Outside Rangamati,44,M,Galaxy S24 Ultra 12/256,15679,No,Yes,No,No,
6564,04-01-2025,Outside Rangamati,39,F,Redmi Note 12 Pro 8/128,27695,No,Yes,No,Yes,
6565,04-01-2025,Outside Rangamati,21,F,Vivo Y200 5G 6/128,16837,No,Yes,No,Yes,
6566,04-01-2025,Rangamati Sadar,33,F,iQOO Neo 9 Pro 5G 12/256,40717,Yes,No,No,No,
6567,04-01-2025,Inside Rangamati,19,F,Redmi Note 12 Pro 8/128,27401,No,Yes,Yes,Yes,
6568,04-01-2025,Rangamati Sadar,22,M,Redmi Note 12 Pro 8/128,26183,No,No,No,No,
6569,04-01-2025,Outside Rangamati,44,F,Narzo N53 4/64,13519,No,Yes,Yes,No,
6570,04-01-2025,Rangamati Sadar,41,M,iQOO Z7 5G 6/128,17657,No,No,No,No,
6571,04-01-2025,Rangamati Sadar,18,F,Pixel 8 Pro 12/256,18065,No,Yes,No,No,
6572,04-01-2025,Inside Rangamati,34,F,iPhone 16 Pro 256GB,19622,No,No,No,No,
6573,04-01-2025,Rangamati Sadar,33,M,iPhone 16 Pro 256GB,25339,Yes,No,Yes,Yes,
6574,04-01-2025,Outside Rangamati,25,F,Galaxy M35 5G 8/128,25867,No,Yes,Yes,Yes,
6575,04-01-2025,Inside Rangamati,35,F,iPhone 16 Pro Max 1TB,22521,Yes,No,No,No,
6576,04-01-2025,Rangamati Sadar,30,M,Note 14 Pro 5G 8/256,26407,No,No,No,Yes,
6577,04-01-2025,Rangamati Sadar,37,F,Note 14 Pro 5G 8/256,26001,No,Yes,No,Yes,
6578,04-01-2025,Inside Rangamati,28,M,Galaxy A55 5G 8/128,39808,No,No,No,Yes,
6579,05-01-2025,Inside Rangamati,22,M,Redmi Note 12 Pro 8/128,22380,Yes,Yes,No,No,
6580,05-01-2025,Inside Rangamati,49,M,Vivo T3x 5G 8/128,20681,No,Yes,Yes,Yes,
6581,05-01-2025,Rangamati Sadar,50,M,iPhone 16 Pro Max 1TB,18943,No,Yes,No,Yes,
6582,05-01-2025,Outside Rangamati,41,M,Moto G85 5G 8/128,26243,No,No,No,Yes,
6583,05-01-2025,Outside Rangamati,37,M,Redmi Note 12 Pro 8/128,18076,No,No,No,No,
6584,05-01-2025,Rangamati Sadar,46,M,iPhone 16 Pro Max 1TB,14817,Yes,No,Yes,Yes,
6585,05-01-2025,Rangamati Sadar,34,F,Narzo N53 4/64,13349,No,No,No,Yes,
6586,05-01-2025,Inside Rangamati,42,F,Galaxy A55 5G 8/128,25710,No,Yes,No,No,
6587,05-01-2025,Inside Rangamati,50,M,iPhone 16 Pro 256GB,15337,Yes,Yes,No,No,
6588,05-01-2025,Outside Rangamati,29,F,Galaxy M35 5G 8/128,17908,No,No,No,Yes,
6589,05-01-2025,Rangamati Sadar,25,F,iPhone 16 Pro Max 1TB,13581,No,No,No,Yes,
6590,05-01-2025,Rangamati Sadar,38,F,Note 11S 6/128,23025,No,Yes,No,No,
6591,05-01-2025,Rangamati Sadar,34,M,Pixel 8 Pro 12/256,50098,No,No,Yes,No,
6592,05-01-2025,Inside Rangamati,40,F,Moto G85 5G 8/128,25724,No,Yes,Yes,Yes,
6593,05-01-2025,Outside Rangamati,50,F,iPhone 16 Pro 256GB,21993,No,Yes,No,Yes,
6594,05-01-2025,Inside Rangamati,22,F,Note 11S 6/128,17995,Yes,Yes,No,Yes,
6595,05-01-2025,Rangamati Sadar,19,M,Vivo T3x 5G 8/128,25539,Yes,No,No,No,
6596,05-01-2025,Inside Rangamati,44,M,Narzo N53 4/64,25097,Yes,No,No,Yes,
6597,05-01-2025,Inside Rangamati,39,M,Galaxy S24 Ultra 12/256,26560,No,No,No,Yes,
6598,05-01-2025,Inside Rangamati,32,F,iQOO Z7 5G 6/128,19444,No,No,No,Yes,
6599,05-01-2025,Inside Rangamati,50,F,iPhone 16 Pro 256GB,17068,No,Yes,No,Yes,
6600,05-01-2025,Inside Rangamati,26,F,Galaxy A55 5G 8/128,39214,No,Yes,Yes,Yes,
6601,05-01-2025,Rangamati Sadar,22,F,Galaxy M35 5G 8/128,20768,No,No,No,Yes,
6602,05-01-2025,Rangamati Sadar,37,M,Galaxy A55 5G 8/128,19889,Yes,Yes,No,Yes,
6603,05-01-2025,Inside Rangamati,18,F,Galaxy S24 Ultra 12/256,13896,Yes,Yes,No,No,
6604,05-01-2025,Inside Rangamati,49,F,Note 11S 6/128,18154,Yes,Yes,Yes,No,
6605,05-01-2025,Outside Rangamati,50,F,Galaxy S24 Ultra 12/256,103296,Yes,No,No,Yes,
6606,05-01-2025,Rangamati Sadar,39,M,Vivo T3x 5G 8/128,15129,No,No,No,Yes,
6607,05-01-2025,Inside Rangamati,33,F,Galaxy A55 5G 8/128,13519,Yes,Yes,No,Yes,
6608,05-01-2025,Inside Rangamati,41,F,iQOO Neo 9 Pro 5G 12/256,16959,No,Yes,Yes,No,
6609,05-01-2025,Inside Rangamati,48,F,Moto G85 5G 8/128,26315,Yes,No,No,No,
6610,05-01-2025,Rangamati Sadar,20,M,Vivo Y200 5G 6/128,23792,No,No,No,No,
6611,05-01-2025,Rangamati Sadar,37,F,iPhone 16 Pro Max 1TB,14554,Yes,No,Yes,Yes,
6612,06-01-2025,Inside Rangamati,33,M,Pixel 7a 8/128,14634,No,No,No,Yes,
6613,06-01-2025,Outside Rangamati,37,F,Narzo N53 4/64,13635,No,No,Yes,No,
6614,06-01-2025,Rangamati Sadar,26,M,Redmi Note 12 Pro 8/128,14084,No,No,No,Yes,
6615,06-01-2025,Outside Rangamati,39,M,Redmi Note 12 Pro 8/128,103602,No,Yes,No,Yes,
6616,06-01-2025,Inside Rangamati,40,F,iPhone 16 Pro 256GB,15829,Yes,Yes,No,No,
6617,06-01-2025,Rangamati Sadar,41,F,R-70 Turbo 5G 6/128,14714,No,Yes,No,Yes,
6618,06-01-2025,Rangamati Sadar,40,M,iQOO Z7 5G 6/128,22673,Yes,Yes,No,Yes,
6619,06-01-2025,Outside Rangamati,26,F,Note 14 Pro 5G 8/256,36828,No,No,No,Yes,
6620,06-01-2025,Rangamati Sadar,43,M,Note 14 Pro 5G 8/256,14892,No,No,No,No,
6621,06-01-2025,Inside Rangamati,36,F,iQOO Neo 9 Pro 5G 12/256,20139,No,No,No,Yes,
6622,06-01-2025,Outside Rangamati,19,M,iPhone 16 Pro Max 1TB,25940,Yes,Yes,No,No,
6623,06-01-2025,Outside Rangamati,24,F,Pixel 7a 8/128,44545,Yes,No,No,Yes,
6624,06-01-2025,Inside Rangamati,19,F,Pixel 8 Pro 12/256,16336,No,No,No,No,
6625,06-01-2025,Rangamati Sadar,31,F,Vivo T3x 5G 8/128,26228,Yes,Yes,No,Yes,
6626,06-01-2025,Outside Rangamati,42,M,Narzo N53 4/64,23863,No,No,No,Yes,
6627,06-01-2025,Rangamati Sadar,39,F,Pixel 7a 8/128,22966,Yes,Yes,No,No,
6628,06-01-2025,Outside Rangamati,32,M,Redmi Note 12 Pro 8/128,26643,Yes,Yes,No,Yes,
6629,06-01-2025,Inside Rangamati,21,M,Pixel 8 Pro 12/256,111050,Yes,Yes,No,No,
6630,06-01-2025,Rangamati Sadar,30,F,Pixel 7a 8/128,19457,No,No,No,No,
6631,06-01-2025,Outside Rangamati,29,F,Vivo T3x 5G 8/128,14296,No,Yes,Yes,Yes,
6632,06-01-2025,Rangamati Sadar,47,F,Moto G85 5G 8/128,21853,Yes,No,No,No,
6633,06-01-2025,Inside Rangamati,40,M,Moto G85 5G 8/128,26524,No,No,No,No,
6634,06-01-2025,Inside Rangamati,42,F,iPhone 16 Pro 256GB,61440,No,No,Yes,Yes,
6635,06-01-2025,Inside Rangamati,38,M,Vivo T3x 5G 8/128,25854,No,No,No,Yes,
6636,06-01-2025,Inside Rangamati,41,F,Galaxy A55 5G 8/128,15153,Yes,No,No,No,
6637,06-01-2025,Rangamati Sadar,50,F,Narzo N53 4/64,12906,No,Yes,No,Yes,
6638,06-01-2025,Inside Rangamati,21,F,Galaxy A55 5G 8/128,39784,Yes,No,Yes,No,
6639,06-01-2025,Rangamati Sadar,41,F,Galaxy A55 5G 8/128,23299,No,Yes,Yes,No,
6640,06-01-2025,Outside Rangamati,42,F,Galaxy S24 Ultra 12/256,26956,No,No,No,Yes,
6641,06-01-2025,Outside Rangamati,35,M,Vivo Y200 5G 6/128,23505,Yes,No,No,No,
6642,06-01-2025,Inside Rangamati,44,M,R-70 Turbo 5G 6/128,24709,Yes,No,Yes,Yes,
6643,07-01-2025,Inside Rangamati,28,M,Galaxy A55 5G 8/128,15064,Yes,Yes,No,Yes,
6644,07-01-2025,Rangamati Sadar,36,M,iPhone 16 Pro Max 1TB,49689,No,No,Yes,No,
6645,07-01-2025,Outside Rangamati,43,M,Galaxy M35 5G 8/128,20529,Yes,No,No,Yes,
6646,07-01-2025,Outside Rangamati,39,M,Note 14 Pro 5G 8/256,19207,Yes,No,No,Yes,
6647,07-01-2025,Rangamati Sadar,20,F,Galaxy S24 Ultra 12/256,24640,No,Yes,No,Yes,
6648,07-01-2025,Outside Rangamati,47,M,Galaxy M35 5G 8/128,26031,No,Yes,No,Yes,
6649,07-01-2025,Inside Rangamati,41,F,Vivo T3x 5G 8/128,22911,No,No,No,No,
6650,07-01-2025,Outside Rangamati,29,F,Pixel 7a 8/128,24976,No,Yes,No,Yes,
6651,07-01-2025,Outside Rangamati,44,F,Vivo Y200 5G 6/128,17222,Yes,Yes,No,No,
6652,07-01-2025,Outside Rangamati,30,M,Pixel 7a 8/128,19444,Yes,Yes,Yes,Yes,
6653,07-01-2025,Outside Rangamati,47,F,Galaxy M35 5G 8/128,15029,Yes,No,No,Yes,
6654,07-01-2025,Outside Rangamati,29,F,Pixel 7a 8/128,20239,No,No,No,No,
6655,07-01-2025,Rangamati Sadar,23,F,R-70 Turbo 5G 6/128,25053,No,Yes,No,No,
6656,07-01-2025,Outside Rangamati,45,F,Note 14 Pro 5G 8/256,19811,No,No,No,Yes,
6657,07-01-2025,Inside Rangamati,37,M,iQOO Z7 5G 6/128,16419,No,No,No,Yes,
6658,07-01-2025,Outside Rangamati,38,M,iPhone 16 Pro 256GB,20131,No,Yes,No,Yes,
6659,07-01-2025,Outside Rangamati,44,M,iPhone 16 Pro 256GB,141375,No,Yes,No,Yes,
6660,07-01-2025,Outside Rangamati,25,F,Redmi Note 12 Pro 8/128,26966,Yes,No,No,Yes,
6661,07-01-2025,Rangamati Sadar,21,M,iPhone 16 Pro Max 1TB,30676,No,No,Yes,No,
6662,07-01-2025,Inside Rangamati,18,F,Narzo N53 4/64,13326,No,No,Yes,Yes,
6663,08-01-2025,Outside Rangamati,36,F,iPhone 16 Pro 256GB,25587,No,No,No,Yes,
6664,08-01-2025,Inside Rangamati,23,M,Note 11S 6/128,18040,No,No,Yes,No,
6665,08-01-2025,Outside Rangamati,24,F,Note 11S 6/128,20123,No,Yes,Yes,No,
